"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","202","583626.931629823","515486.6985489226","409792.20104065625","638.1578707769745","636.2634619461551","445.33679870980455"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","130","243488.10630919042","225401.319408096","175319.13467743507","415.0947624771553","451.9139228699501","318.93380652262533"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","205","521561.21551080944","542034.8815208005","392256.3880922882","541.5588295785155","617.694900736691","446.97535908824267"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","212","662958.4789531835","676492.321698336","344325.12794435024","680.0514200372223","784.3700650950511","422.86201756063105"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","131","247639.053933962","229920.4586367955","178508.4727426613","415.09476247715526","451.91392286995017","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","203","590006.782665627","521847.6784966101","414243.9732078795","637.9851035803879","636.0979947687488","445.1772167223261"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","213","669758.0358034814","684335.0301670406","348552.9202990673","679.9556850297854","784.2708468704632","422.779235471706"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","206","526974.4485660745","548209.4848143137","396723.8952898002","541.3233055265061","617.4603293513219","446.75071975119397"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","132","251790.00155873355","234439.597865495","181697.81080788755","415.0947624771553","451.9139228699502","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","204","596384.9061197503","528207.003862906","418694.1496173267","637.8123454123433","635.9325366295934","445.0176409447136"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","207","532385.3265316526","554381.7425688286","401189.1562194834","541.0877965578134","617.2257754514934","446.52609296832304"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","214","676556.6353309836","692176.7464857177","352779.8848493621","679.8599527502164","784.1716318677054","422.69645502947975"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","133","255940.94918350512","238958.73709419448","184887.1488731138","415.09476247715526","451.9139228699501","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","205","602761.302082451","534564.6747381652","423142.73033107497","637.639596270061","635.7670875259237","444.8580713748299"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","208","537793.849558305","560551.6549591221","405652.17100681853","540.8523026652359","616.9912390293449","446.30147873350967"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","215","683354.2775629642","700017.4706865808","357006.02161169844","679.7642231980669","784.0724200862985","422.6136762336388"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","209","543200.0177967207","566719.2221598922","410112.9397772249","540.6168238415758","616.7567200770175","446.07687704063596"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","134","260091.89680827668","243477.87632289398","188076.48693834004","415.0947624771553","451.9139228699502","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","206","609135.9706439585","540920.691212715","427589.71541118034","637.4668561507609","635.6016474549749","444.69850801053764"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","216","690150.9625266931","707857.2028018384","361231.33060253714","679.6684963728895","783.9732115257628","422.53089908386903"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","210","548603.8313975171","572884.4443457588","414571.46265606076","540.3813600796362","616.5222185866538","445.8522878835862"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","207","615508.9118944752","547275.0533768549","432035.10491967737","637.2941250516633","635.4362164139823","444.5389508497003"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","135","264242.8444330482","247997.01555159347","191265.82500356628","415.09476247715526","451.9139228699501","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","217","696946.6902494355","715695.9428636946","365455.8118383357","679.5727722742361","783.8740061856187","422.44812357985694"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","211","551697.0694445727","570749.8716912628","417512.1471852899","568.9924718682496","661.1620526658153","453.13100563425843"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","208","621880.1259241751","553627.7613208566","436478.89891857916","637.121402969989","635.2707944001813","444.37939989018173"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","212","557384.4866700883","577358.9698318511","422041.1445508067","568.7417225515593","660.9098140588209","452.8997365516825"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","218","703741.4607584521","723533.6909043485","369679.4653355486","679.4770509016588","783.7748040653864","422.3653497212889"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","209","628249.6128232047","559978.8151349648","440921.0974698776","636.9486899029595","635.1053814108088","444.21985512984656"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","213","563069.3965606667","583965.5457732984","426567.8293529526","568.4909890578515","660.6575941447306","452.66848021458856"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","210","634617.3726816827","566328.2149093958","445361.7006355432","636.7759858477965","634.9399774431007","444.0603165665597"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","219","710535.2740809992","731370.4469559944","373902.2911106271","679.3813322547094","783.6756051645867","422.2825775078508"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","214","568751.799274462","590569.5997024494","431092.20171912","568.2402713795307","660.4053929151091","452.437236616742"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","220","717328.1302443286","739206.2110508217","378124.2891800194","679.2856163329403","783.5764094827398","422.19980693922963"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","211","638046.6775096998","565948.3149843387","445738.4752275251","671.3827271844358","670.4842773322972","469.31088958787956"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","215","574431.6949695521","597171.1318060646","435614.26177663915","567.9895695090044","660.1532103615226","452.2060057519098"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","221","724120.0292756876","747040.9832210153","382345.45956017054","679.1899031359039","783.4772170193661","422.1170380151116"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","212","644758.6526308511","572651.4035316163","450429.8928582177","671.1975121151315","670.3088547277622","469.14176306926026"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","222","730910.9712023191","754874.7634987552","386565.8022675224","679.0941926631523","783.3780277739861","422.034270735183"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","216","580109.0838039389","603770.14227082","440134.00965277775","567.7388834386818","659.9010464755395","451.97478761386145"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","136","264677.4921111531","245385.2091136263","189580.92306879253","457.2389892551728","494.56770026953575","350.1258735448102"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","213","651468.7756960297","579352.7379479307","455119.61928905494","671.0123065178461","670.1334416314351","468.9726430837227"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","217","585783.9659355487","610366.6312833073","444651.44547474146","567.488213160975","659.6489012487297","451.74358219636855"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","223","737700.9560514615","762707.5519162164","390785.3173185137","678.9984849142377","783.2788417461205","421.95150509913043"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","137","269249.8820037048","250330.88611632166","193082.18180424062","457.2389892551728","494.5677002695357","350.12587354481025"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","214","658177.046799926","586052.3183283346","459807.654585345","670.8271103896324","669.9580380403905","468.8035296290076"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","218","591456.3415222316","616960.599030034","449166.5693696735","567.2375586682984","659.3967746726654","451.51238949320475"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","215","664883.4660372015","592750.1447678517","464493.99881237355","670.6419237275434","669.7826439517036","468.6344227028568"
